DepDelay,Origin,Dest,CRSDepTime,Distance,ArrDel15,ArrDelay,DepHour
0.0,PHL,EWR,1034,80.0,0.0,-7.0,10
10.0,ATL,BWI,1330,577.0,0.0,-2.0,13
-9.0,DCA,MCO,625,759.0,0.0,-9.0,6
-2.0,MIA,GNV,2235,294.0,0.0,-11.0,22
37.0,ATL,MSP,1348,907.0,1.0,18.0,13
-3.0,SEA,FAT,1930,748.0,0.0,9.0,19
-7.0,DCA,MSY,1010,969.0,0.0,-1.0,10
-6.0,LAX,SLC,1125,590.0,0.0,-15.0,11
-4.0,MCO,ATL,2035,404.0,0.0,-13.0,20
-4.0,BOI,DEN,745,649.0,0.0,-5.0,7
-6.0,SFO,EWR,700,2565.0,0.0,1.0,7
0.0,BOI,OAK,1750,512.0,0.0,-9.0,17
-1.0,ORD,CLE,2052,316.0,0.0,-12.0,20
45.0,PHX,RNO,2155,601.0,1.0,35.0,21
-1.0,SLC,GTF,1102,463.0,0.0,-17.0,11
15.0,STL,DEN,1350,770.0,0.0,5.0,13
-4.0,LAS,PHX,735,255.0,0.0,-16.0,7
51.0,BNA,SEA,1730,1978.0,1.0,28.0,17
-4.0,AUS,MSY,2026,444.0,1.0,16.0,20
7.0,LAS,RIC,2130,2086.0,0.0,-9.0,21
-8.0,MSP,DCA,1736,931.0,0.0,-20.0,17
-7.0,PBI,LGA,1104,1035.0,0.0,-22.0,11
3.0,SFO,JFK,1100,2586.0,1.0,29.0,11
-3.0,ORD,DEN,1755,888.0,0.0,6.0,17
5.0,EGE,LAX,1345,748.0,0.0,0.0,13
20.0,LGA,ATL,2020,762.0,0.0,1.0,20
-4.0,PVD,MCO,635,1072.0,0.0,-27.0,6
81.0,CAK,BNA,1925,435.0,1.0,85.0,19
-5.0,SAT,SLC,1215,1087.0,0.0,-32.0,12
3.0,PHX,SAN,1805,304.0,0.0,-11.0,18
-5.0,SJC,LAX,815,308.0,0.0,-11.0,8
9.0,MKE,PHX,1815,1460.0,0.0,0.0,18
-4.0,TPA,BNA,2100,612.0,0.0,-9.0,21
31.0,MCO,CLT,1724,468.0,1.0,30.0,17
5.0,MKE,DEN,1750,896.0,0.0,-3.0,17
-6.0,DFW,LGA,716,1389.0,0.0,10.0,7
6.0,ATL,SBN,1513,566.0,0.0,-5.0,15
1.0,CMH,LAS,705,1771.0,0.0,-6.0,7
18.0,LGA,ORF,2050,296.0,0.0,4.0,20
-3.0,SDF,TPA,1545,727.0,0.0,-25.0,15
1.0,SEA,DFW,717,1660.0,0.0,-17.0,7
10.0,PHL,ATL,713,666.0,0.0,-3.0,7
5.0,SNA,SLC,1910,588.0,0.0,2.0,19
-8.0,BOS,ORD,1620,867.0,0.0,-9.0,16
-3.0,ATL,LAX,710,1947.0,0.0,7.0,7
-7.0,ORD,COS,917,911.0,0.0,-23.0,9
-5.0,ATL,LIT,2320,453.0,0.0,-16.0,23
217.0,MIA,LGA,1800,1096.0,1.0,215.0,18
-7.0,DCA,RSW,833,892.0,0.0,-2.0,8
7.0,DTW,CLT,1201,500.0,0.0,-5.0,12
-12.0,LGB,OGG,850,2498.0,0.0,-20.0,8
-5.0,ABQ,PHX,530,328.0,0.0,-27.0,5
-5.0,DFW,COS,1505,592.0,0.0,-17.0,15
-5.0,PHL,MHT,1042,289.0,0.0,-4.0,10
-12.0,FLL,DFW,1527,1119.0,0.0,-12.0,15
-2.0,JFK,SFO,630,2586.0,0.0,7.0,6
-10.0,OMA,ORD,601,416.0,0.0,-5.0,6
2.0,MIA,IAH,1041,964.0,0.0,-13.0,10
-6.0,DAL,TUL,830,238.0,0.0,-17.0,8
-3.0,IND,DFW,2006,761.0,0.0,-23.0,20
4.0,SEA,SFO,2030,679.0,1.0,28.0,20
-5.0,SEA,LAX,610,954.0,0.0,-3.0,6
-8.0,EWR,GRR,750,605.0,0.0,-28.0,7
-1.0,CLT,PNS,1820,488.0,0.0,-3.0,18
0.0,LGA,BTV,1750,258.0,0.0,2.0,17
63.0,ATL,BOS,1030,946.0,1.0,52.0,10
-11.0,ALB,BWI,1300,289.0,0.0,-16.0,13
50.0,BZN,DEN,1810,524.0,1.0,44.0,18
-4.0,LAX,ORD,745,1744.0,0.0,-18.0,7
-6.0,ATL,ECP,1812,240.0,0.0,-12.0,18
-5.0,SEA,ANC,2155,1448.0,0.0,-4.0,21
3.0,LAX,HNL,1805,2556.0,1.0,17.0,18
-7.0,MCO,BOS,840,1121.0,0.0,6.0,8
72.0,CRP,DFW,1420,354.0,1.0,99.0,14
-4.0,DEN,IDA,1150,458.0,0.0,-10.0,11
53.0,SMF,LAX,1735,373.0,1.0,39.0,17
-7.0,DFW,MSN,2111,821.0,0.0,-6.0,21
-3.0,MCO,MSY,755,551.0,0.0,-2.0,7
-9.0,SEA,BOI,900,399.0,0.0,-16.0,9
12.0,PHX,ABQ,1740,328.0,0.0,0.0,17
-1.0,LGA,CLE,852,419.0,0.0,-8.0,8
-4.0,DFW,HSV,1101,603.0,0.0,-8.0,11
28.0,ATL,JAX,1040,270.0,1.0,21.0,10
0.0,VPS,CLT,724,460.0,0.0,-12.0,7
6.0,MDW,MIA,917,1182.0,0.0,12.0,9
4.0,LAX,MEM,1318,1619.0,0.0,11.0,13
-6.0,AUS,HOU,1940,148.0,0.0,6.0,19
-8.0,MCO,PHL,700,861.0,0.0,-24.0,7
-3.0,ATL,FLL,737,581.0,0.0,-13.0,7
-7.0,BDL,MCO,600,1050.0,0.0,-20.0,6
15.0,SFO,GEG,1255,733.0,0.0,4.0,12
2.0,HNL,KOA,1131,163.0,0.0,0.0,11
34.0,DAL,HOU,2130,239.0,1.0,30.0,21
19.0,MIA,DEN,600,1709.0,0.0,14.0,6
29.0,MEM,CLT,929,511.0,1.0,17.0,9
-6.0,RAP,ORD,1336,779.0,0.0,-15.0,13
-3.0,MDW,MSP,845,349.0,0.0,-20.0,8
-6.0,PHX,SMF,1640,647.0,0.0,-11.0,16
-4.0,ATL,LEX,2106,304.0,0.0,-16.0,21
-2.0,SJU,BDL,1515,1666.0,0.0,0.0,15
-8.0,CLT,GSO,2244,83.0,0.0,-21.0,22
1.0,LGA,MSP,1059,1020.0,0.0,-35.0,10
33.0,DEN,MCO,1749,1546.0,1.0,20.0,17
0.0,PDX,ORD,700,1739.0,0.0,6.0,7
-7.0,GRB,MSP,1201,252.0,0.0,-18.0,12
-1.0,DEN,RDU,1130,1436.0,0.0,-13.0,11
-7.0,TPA,CVG,1759,773.0,0.0,-3.0,17
54.0,SAN,OAK,1640,446.0,1.0,67.0,16
-7.0,LAS,OMA,1625,1099.0,0.0,-8.0,16
14.0,XNA,PHX,815,1023.0,0.0,6.0,8
-2.0,LIH,HNL,1615,102.0,0.0,-8.0,16
-7.0,BDL,BWI,1110,283.0,0.0,-18.0,11
21.0,RNO,LAS,1445,345.0,0.0,8.0,14
-1.0,MCO,STL,1340,882.0,0.0,-7.0,13
-6.0,CLT,TYS,725,177.0,0.0,2.0,7
-4.0,LGA,CVG,722,585.0,0.0,-19.0,7
-5.0,MLI,DEN,912,752.0,0.0,-22.0,9
1.0,LAS,AUS,1430,1090.0,0.0,-16.0,14
-8.0,BTV,LGA,1523,258.0,0.0,11.0,15
25.0,JNU,SIT,2157,95.0,1.0,24.0,21
-7.0,OMA,ATL,541,821.0,0.0,-4.0,5
-5.0,DFW,RDU,1059,1061.0,0.0,-3.0,10
2.0,BOS,EWR,600,200.0,0.0,-14.0,6
5.0,DEN,XNA,1345,616.0,0.0,0.0,13
-7.0,IND,EWR,1826,645.0,0.0,-11.0,18
-12.0,LGA,MYR,830,563.0,0.0,-26.0,8
-1.0,LAS,IAH,515,1222.0,0.0,-10.0,5
-5.0,MDW,DAL,1225,793.0,0.0,-10.0,12
31.0,DTW,DEN,814,1123.0,1.0,19.0,8
30.0,SFO,LAX,600,337.0,0.0,13.0,6
0.0,EWR,BOS,1300,200.0,0.0,-10.0,13
-3.0,MCO,CLT,931,468.0,0.0,-14.0,9
-7.0,HOU,CRP,1455,187.0,0.0,-23.0,14
-1.0,LAX,TPA,1000,2158.0,0.0,-17.0,10
-4.0,ATL,EWR,2230,746.0,0.0,-9.0,22
-12.0,MCO,BDL,2215,1050.0,0.0,-19.0,22
61.0,STL,MCO,1500,882.0,1.0,58.0,15
3.0,LAX,AUS,1600,1242.0,0.0,-8.0,16
22.0,LAS,BWI,1540,2106.0,1.0,15.0,15
-3.0,JFK,MIA,2020,1089.0,0.0,-2.0,20
5.0,BWI,MHT,1410,377.0,0.0,-10.0,14
11.0,CMH,TPA,1240,829.0,0.0,14.0,12
26.0,TUL,ATL,1555,674.0,1.0,50.0,15
-1.0,CLT,BOS,938,728.0,0.0,14.0,9
15.0,LAS,MAF,1200,795.0,0.0,-8.0,12
-3.0,HOU,SJC,1550,1621.0,0.0,-18.0,15
-5.0,LAX,EUG,915,748.0,0.0,-3.0,9
24.0,PHX,STL,1625,1262.0,1.0,16.0,16
0.0,LAX,MSP,835,1535.0,0.0,-33.0,8
-5.0,MCO,CLT,1354,468.0,0.0,-15.0,13
25.0,AVL,MSP,1502,861.0,1.0,21.0,15
-3.0,ORD,JFK,1135,740.0,0.0,-17.0,11
0.0,SDF,MDW,835,271.0,0.0,3.0,8
0.0,RSW,MCO,1125,133.0,0.0,-4.0,11
27.0,COS,PHX,1910,551.0,0.0,12.0,19
-3.0,MCO,CMH,610,802.0,0.0,-2.0,6
-8.0,RDU,MCO,1217,534.0,0.0,-11.0,12
-5.0,DFW,SMF,856,1431.0,0.0,-3.0,8
279.0,IAH,FLL,1907,966.0,1.0,251.0,19
-13.0,LGA,ACK,930,202.0,0.0,-6.0,9
74.0,ATL,GSO,2134,306.0,1.0,56.0,21
-6.0,ATL,MCO,2240,404.0,0.0,-23.0,22
-8.0,MCI,DFW,1054,460.0,0.0,-27.0,10
-2.0,SFO,MSP,1120,1589.0,0.0,-17.0,11
0.0,BNA,SAT,830,822.0,0.0,-18.0,8
-9.0,SFO,PSP,1950,421.0,0.0,-9.0,19
-3.0,PDX,AUS,1805,1715.0,0.0,11.0,18
1.0,LAS,LGB,615,231.0,0.0,-13.0,6
-4.0,SEA,KOA,740,2688.0,0.0,-4.0,7
11.0,PHX,DAL,1310,879.0,0.0,7.0,13
72.0,RDU,LGA,1141,431.0,1.0,90.0,11
0.0,DAL,LAS,2030,1067.0,0.0,-12.0,20
42.0,BWI,PHX,1640,1999.0,1.0,39.0,16
25.0,MSP,BJI,1626,199.0,0.0,1.0,16
16.0,EWR,BOS,930,200.0,1.0,21.0,9
-1.0,SLC,IDA,1715,188.0,0.0,-14.0,17
-4.0,EYW,PIT,1647,1102.0,0.0,-15.0,16
9.0,IAH,MCO,1705,854.0,0.0,11.0,17
-6.0,LFT,DFW,1023,351.0,0.0,-4.0,10
0.0,BUR,ABQ,1300,672.0,0.0,-15.0,13
7.0,RDU,BWI,1930,255.0,0.0,-2.0,19
25.0,IAH,IAD,1848,1190.0,0.0,6.0,18
-6.0,MCO,JFK,645,944.0,0.0,-13.0,6
2.0,BNA,HOU,835,670.0,0.0,1.0,8
22.0,FLL,EWR,1251,1065.0,1.0,24.0,12
109.0,RDU,BOS,1625,612.0,1.0,92.0,16
0.0,LIT,DAL,1710,296.0,0.0,-5.0,17
41.0,MIA,LGA,1930,1096.0,1.0,26.0,19
-2.0,DAL,LAS,730,1067.0,0.0,-3.0,7
-10.0,SYR,MCO,1143,1053.0,0.0,-26.0,11
-4.0,CLT,ORF,2010,290.0,0.0,-17.0,20
-5.0,ORF,JFK,1604,290.0,0.0,-6.0,16
-1.0,ORD,MCO,550,1005.0,0.0,-13.0,5
-3.0,HNL,LAX,1230,2556.0,0.0,-4.0,12
-5.0,SEA,TPA,2125,2520.0,0.0,-7.0,21
1.0,EWR,SJU,817,1608.0,0.0,3.0,8
1.0,DFW,ATL,1213,731.0,0.0,-2.0,12
-6.0,DCA,BTV,1720,437.0,0.0,-20.0,17
-6.0,LAX,PHL,957,2402.0,0.0,-30.0,9
13.0,AUS,MDW,2055,972.0,0.0,1.0,20
0.0,FLL,HOU,1125,957.0,0.0,-2.0,11
0.0,ORD,BHM,950,584.0,0.0,-10.0,9
0.0,SFO,ORD,1644,1846.0,1.0,24.0,16
-4.0,SEA,ANC,600,1448.0,0.0,-12.0,6
0.0,GSO,ATL,1020,306.0,0.0,-15.0,10
-9.0,ABE,ORD,725,655.0,0.0,-21.0,7
20.0,BNA,FLL,600,793.0,1.0,25.0,6
-3.0,IAD,BDL,1719,325.0,0.0,-12.0,17
4.0,PHX,ATL,1505,1587.0,0.0,3.0,15
-4.0,IND,DTW,605,231.0,0.0,1.0,6
-6.0,MSY,JFK,1120,1182.0,0.0,-35.0,11
47.0,DEN,SFO,2249,967.0,1.0,73.0,22
1.0,LAS,HOU,2015,1235.0,1.0,19.0,20
152.0,PHX,SJC,2100,621.0,1.0,146.0,21
130.0,RNO,PHX,600,601.0,1.0,134.0,6
1.0,PHL,DEN,530,1558.0,0.0,-18.0,5
-2.0,OMA,ORD,800,416.0,0.0,-7.0,8
-6.0,DCA,MCO,1258,759.0,0.0,-8.0,12
-9.0,MSN,CLT,1049,708.0,0.0,-12.0,10
6.0,DCA,BNA,1905,562.0,0.0,-16.0,19
27.0,SJU,MCO,601,1189.0,1.0,29.0,6
41.0,MCO,LAS,2259,2039.0,0.0,6.0,22
5.0,SAT,SLC,1425,1087.0,0.0,0.0,14
-8.0,LAX,LIH,1500,2615.0,0.0,-25.0,15
10.0,MIA,IND,1405,1020.0,1.0,59.0,14
13.0,FAR,DEN,1134,627.0,0.0,2.0,11
-5.0,MFE,DFW,1103,469.0,0.0,-6.0,11
-4.0,TUL,DFW,1237,237.0,0.0,-6.0,12
-1.0,BWI,ROC,1045,277.0,0.0,0.0,10
-5.0,DFW,IND,705,761.0,0.0,-1.0,7
-1.0,ORF,ATL,521,516.0,0.0,-18.0,5
-7.0,LGA,MSP,1052,1020.0,0.0,-16.0,10
-7.0,KOA,HNL,1250,163.0,0.0,-10.0,12
-13.0,BOS,CLT,1926,728.0,0.0,-25.0,19
-6.0,SEA,ANC,1000,1448.0,0.0,0.0,10
-5.0,OMA,ORD,1753,416.0,0.0,2.0,17
-6.0,CIU,DTW,1549,284.0,0.0,-20.0,15
2.0,MSP,BRD,1245,114.0,0.0,-5.0,12
64.0,PSC,SLC,530,521.0,1.0,52.0,5
34.0,MCO,MKE,1350,1066.0,1.0,33.0,13
-3.0,JFK,DFW,2040,1391.0,0.0,-17.0,20
-3.0,MCO,SAT,1245,1041.0,0.0,-3.0,12
-6.0,PIT,DFW,720,1067.0,0.0,-4.0,7
-5.0,CMH,EWR,1031,463.0,0.0,-24.0,10
67.0,MSY,BNA,1330,471.0,1.0,60.0,13
-9.0,LBB,DAL,600,293.0,0.0,-21.0,6
0.0,DEN,FAT,1146,844.0,0.0,3.0,11
-6.0,HHH,CLT,1245,207.0,0.0,-15.0,12
2.0,DAL,LBB,2230,293.0,0.0,-8.0,22
-5.0,ALB,EWR,1724,143.0,0.0,-3.0,17
76.0,LAS,MSY,1755,1500.0,1.0,64.0,17
201.0,MDW,FLL,610,1167.0,1.0,176.0,6
-5.0,OAK,LAS,1010,407.0,0.0,-7.0,10
-5.0,LAX,MSY,608,1670.0,0.0,-16.0,6
4.0,PHX,PDX,1126,1009.0,0.0,11.0,11
-3.0,HNL,LGB,1220,2569.0,0.0,-23.0,12
-7.0,CLT,MIA,1725,650.0,0.0,-25.0,17
0.0,PHL,PIT,1030,268.0,0.0,-6.0,10
-5.0,BIS,MSP,1219,386.0,0.0,-8.0,12
19.0,BOS,DCA,1700,399.0,1.0,23.0,17
-5.0,SUN,ORD,1249,1341.0,0.0,-5.0,12
34.0,PHX,BWI,1830,1999.0,1.0,16.0,18
222.0,ABR,MSP,657,257.0,1.0,201.0,6
-2.0,PDX,MSP,1359,1426.0,0.0,-3.0,13
11.0,LAX,MEM,1924,1619.0,0.0,10.0,19
24.0,ATL,DEN,1215,1199.0,1.0,27.0,12
3.0,FAR,DEN,1702,627.0,0.0,1.0,17
10.0,MCO,AUS,1720,994.0,1.0,25.0,17
8.0,OAK,BUR,1330,325.0,0.0,-8.0,13
-10.0,ATL,ORD,730,606.0,0.0,-4.0,7
-8.0,SEA,LAX,1727,954.0,0.0,-34.0,17
-6.0,SLC,SFO,1515,599.0,0.0,-8.0,15
-4.0,RSW,ATL,718,515.0,0.0,-12.0,7
18.0,DFW,OAK,1725,1457.0,1.0,18.0,17
0.0,GSO,MIA,700,710.0,0.0,-11.0,7
-4.0,GRR,EWR,644,605.0,0.0,-29.0,6
-5.0,BHM,TPA,1015,459.0,0.0,-5.0,10
-8.0,PHX,MSP,705,1276.0,0.0,-11.0,7
216.0,JFK,SYR,2137,209.0,1.0,192.0,21
7.0,SNA,LAS,910,226.0,0.0,-1.0,9
6.0,ECP,ATL,600,240.0,0.0,14.0,6
1.0,DFW,SEA,1655,1660.0,0.0,0.0,16
-1.0,ORD,LAX,835,1744.0,0.0,-14.0,8
-3.0,SAV,BNA,1700,417.0,0.0,-2.0,17
-11.0,LGA,STL,1159,888.0,0.0,-28.0,11
-2.0,SFO,ORD,825,1846.0,0.0,-10.0,8
91.0,CLE,RSW,1716,1025.0,1.0,75.0,17
-2.0,LAX,ORD,2304,1744.0,0.0,5.0,23
-4.0,MCO,SJU,735,1189.0,0.0,-14.0,7
-5.0,SMF,MSP,645,1517.0,0.0,-21.0,6
-3.0,FNT,PGD,1030,1111.0,1.0,17.0,10
0.0,MSY,IAH,1735,305.0,0.0,3.0,17
-6.0,STL,BNA,835,272.0,0.0,-17.0,8
2.0,BOS,MCO,1129,1121.0,0.0,-5.0,11
-5.0,SAT,DTW,1604,1214.0,0.0,-15.0,16
2.0,SLC,BZN,2255,347.0,0.0,-17.0,22
13.0,MDW,MEM,2140,480.0,1.0,16.0,21
1.0,DAY,PGD,1121,904.0,0.0,1.0,11
212.0,SMF,DFW,722,1431.0,1.0,204.0,7
-2.0,PHX,IAH,930,1009.0,0.0,-7.0,9
3.0,SEA,BUR,1655,937.0,0.0,-1.0,16
16.0,RSW,CLT,1931,600.0,1.0,36.0,19
0.0,LAS,HOU,500,1235.0,0.0,-7.0,5
-1.0,SJC,LAS,1330,386.0,0.0,-17.0,13
2.0,PDX,ATL,2215,2172.0,0.0,-2.0,22
51.0,DFW,ATL,1011,731.0,1.0,40.0,10
-5.0,ATL,MYR,1532,317.0,0.0,-4.0,15
96.0,DTW,SYR,2145,374.0,1.0,98.0,21
63.0,DEN,SEA,1547,1024.0,1.0,57.0,15
-6.0,JFK,HNL,1000,4983.0,0.0,-19.0,10
13.0,EWR,LAS,1747,2227.0,0.0,0.0,17
-6.0,DTW,MKE,1215,237.0,0.0,-7.0,12
28.0,MDW,BNA,1935,395.0,1.0,39.0,19
20.0,PHX,LAS,1236,255.0,1.0,24.0,12
-3.0,DTW,ALB,705,489.0,1.0,22.0,7
-5.0,FAT,SLC,1715,501.0,0.0,1.0,17
-3.0,FLL,BOS,1110,1237.0,0.0,-3.0,11
53.0,CLT,STL,1713,575.0,1.0,94.0,17
-1.0,HOU,OMA,900,804.0,0.0,-10.0,9
-1.0,CHS,CLT,1056,168.0,0.0,-1.0,10
-2.0,SEA,LAX,1952,954.0,0.0,-3.0,19
-2.0,RDM,DEN,1313,898.0,0.0,0.0,13
-6.0,SFO,LAS,615,414.0,0.0,-6.0,6
-3.0,SEA,SMF,1955,605.0,1.0,15.0,19
-1.0,LAS,OGG,700,2695.0,0.0,10.0,7
-10.0,FLL,BUF,1130,1166.0,0.0,-24.0,11
-7.0,DEN,STL,945,770.0,0.0,-9.0,9
-5.0,ORF,JFK,725,290.0,0.0,-21.0,7
146.0,XNA,PIE,1417,892.0,1.0,149.0,14
0.0,PHX,LAX,1006,370.0,0.0,10.0,10
-9.0,DFW,CMH,943,926.0,0.0,-1.0,9
4.0,JFK,TPA,1126,1005.0,0.0,-26.0,11
70.0,SEA,SFO,1110,679.0,1.0,58.0,11
-2.0,MDW,PHX,1415,1444.0,0.0,-37.0,14
-1.0,MOB,ATL,600,302.0,0.0,8.0,6
-5.0,RIC,BOS,800,474.0,0.0,-23.0,8
-1.0,JAX,HOU,1305,816.0,0.0,-11.0,13
-4.0,LIT,DCA,552,888.0,0.0,-8.0,5
-3.0,RDU,ATL,1735,356.0,0.0,-8.0,17
2.0,ABQ,PHX,630,328.0,0.0,-3.0,6
25.0,DFW,CHS,1058,987.0,1.0,17.0,10
30.0,SFO,ONT,2236,363.0,1.0,38.0,22
17.0,DTW,SEA,1820,1927.0,0.0,12.0,18
68.0,IAH,LAS,1830,1222.0,1.0,39.0,18
-7.0,CLT,PWM,2025,813.0,0.0,-10.0,20
0.0,ATL,BOS,700,946.0,0.0,-25.0,7
49.0,AUS,LAX,1217,1242.0,1.0,39.0,12
6.0,CMH,FLL,1640,973.0,0.0,4.0,16
5.0,AUS,BNA,1050,756.0,0.0,-15.0,10
-5.0,PHX,SJC,555,621.0,0.0,-9.0,5
-2.0,LGA,DAL,1625,1381.0,0.0,-51.0,16
76.0,FLL,TPA,820,197.0,1.0,68.0,8
23.0,ORD,MEM,1845,491.0,1.0,21.0,18
21.0,IND,MIA,600,1020.0,0.0,13.0,6
-10.0,MYR,SWF,1027,601.0,0.0,-15.0,10
-14.0,PDX,LAX,610,834.0,0.0,-18.0,6
-3.0,ORD,SJU,922,2072.0,0.0,0.0,9
13.0,MCO,JFK,700,944.0,1.0,15.0,7
9.0,LGA,ATL,1500,762.0,0.0,1.0,15
-9.0,EWR,STL,2000,872.0,0.0,1.0,20
51.0,RDM,DEN,1305,898.0,1.0,44.0,13
-9.0,CHA,ATL,1000,106.0,0.0,-25.0,10
-7.0,BNA,EWR,945,748.0,0.0,-26.0,9
17.0,FLL,SJU,1015,1046.0,0.0,4.0,10
15.0,FLL,MDW,1055,1167.0,0.0,-2.0,10
-7.0,CVG,MDW,630,249.0,0.0,-16.0,6
-2.0,MAF,DAL,545,319.0,0.0,-4.0,5
-9.0,DEN,PHL,2359,1558.0,0.0,0.0,23
36.0,BUR,SEA,1610,937.0,1.0,35.0,16
-7.0,BDL,PHL,615,196.0,0.0,-11.0,6
16.0,DEN,MCI,1300,533.0,0.0,7.0,13
1.0,LAX,FLL,2315,2343.0,0.0,1.0,23
-2.0,ATL,CHS,2120,259.0,0.0,-8.0,21
-6.0,MSP,LAS,2201,1299.0,0.0,5.0,22
34.0,ATL,ROA,2255,357.0,1.0,32.0,22
-3.0,MDT,ATL,1808,620.0,0.0,-2.0,18
-12.0,LEX,CLT,835,281.0,0.0,-29.0,8
75.0,DCA,AGS,1700,468.0,1.0,77.0,17
-1.0,LAX,SJC,1005,308.0,0.0,-1.0,10
62.0,PHX,ATL,1658,1587.0,1.0,48.0,16
-2.0,BOI,MSP,521,1142.0,0.0,-14.0,5
-10.0,STL,DTW,1035,440.0,0.0,-22.0,10
-8.0,BHM,ATL,1100,134.0,0.0,-12.0,11
26.0,STS,SAN,1735,508.0,1.0,27.0,17
121.0,DFW,ATL,956,731.0,1.0,112.0,9
34.0,LAS,DFW,1222,1055.0,1.0,32.0,12
7.0,SEA,MDW,615,1733.0,0.0,4.0,6
142.0,TPA,BOS,1828,1185.0,1.0,154.0,18
-2.0,PDX,FAT,1925,626.0,0.0,0.0,19
27.0,ECP,STL,1850,634.0,1.0,46.0,18
-9.0,BOS,CLT,940,728.0,0.0,-10.0,9
-1.0,BNA,DCA,1015,562.0,0.0,3.0,10
7.0,AUS,ORD,1652,977.0,0.0,0.0,16
-4.0,MCO,MKE,1655,1066.0,0.0,-4.0,16
7.0,ORD,ROC,1814,528.0,0.0,6.0,18
1.0,CLE,CLT,1401,430.0,0.0,-2.0,14
-10.0,SYR,ORD,1636,607.0,0.0,-16.0,16
-10.0,SFO,SEA,600,679.0,0.0,7.0,6
-1.0,SLC,GEG,2311,546.0,0.0,-2.0,23
-3.0,MSP,MEM,2042,700.0,0.0,-8.0,20
-8.0,MDW,MCI,830,405.0,0.0,-18.0,8
7.0,OKC,HOU,1915,419.0,0.0,0.0,19
-1.0,ORD,PHL,936,678.0,0.0,-22.0,9
-1.0,DEN,MSY,1739,1062.0,0.0,-6.0,17
-7.0,RSW,ORD,1255,1120.0,0.0,-20.0,12
45.0,SJU,MCO,1900,1189.0,1.0,41.0,19
122.0,SJU,PHL,2359,1576.0,1.0,165.0,23
-7.0,RSW,ORD,1146,1120.0,0.0,-25.0,11
-4.0,GTF,SEA,1651,512.0,0.0,-27.0,16
0.0,CLE,JFK,1020,425.0,0.0,2.0,10
-11.0,GRR,ORD,600,137.0,0.0,-32.0,6
-6.0,SBN,DTW,805,157.0,0.0,-6.0,8
6.0,IAD,MSP,1230,908.0,0.0,8.0,12
-1.0,SLC,OMA,1348,840.0,0.0,-4.0,13
-3.0,HPN,MCO,900,972.0,0.0,-17.0,9
-7.0,DEN,LGA,1610,1620.0,0.0,-4.0,16
-7.0,DFW,SAT,2049,247.0,0.0,-14.0,20
-5.0,STS,LAX,720,400.0,0.0,11.0,7
-2.0,LAX,SLC,1720,590.0,0.0,-18.0,17
-7.0,DEN,JAX,1739,1447.0,0.0,-6.0,17
-7.0,CLT,SDF,1452,335.0,0.0,-14.0,14
-9.0,ROC,EWR,1031,246.0,0.0,-26.0,10
18.0,AUS,PSP,920,1132.0,0.0,9.0,9
-7.0,XNA,LGA,1344,1147.0,0.0,-8.0,13
-1.0,DEN,MAF,1330,563.0,0.0,-9.0,13
-8.0,PSC,SLC,600,521.0,0.0,-2.0,6
121.0,ACV,SFO,1821,250.0,1.0,144.0,18
-6.0,TPA,DEN,2010,1506.0,0.0,-12.0,20
17.0,SAN,OAK,1155,446.0,1.0,68.0,11
-9.0,JAX,DFW,600,918.0,0.0,-3.0,6
-3.0,IAD,DFW,1704,1172.0,1.0,21.0,17
-1.0,MKE,PHX,910,1460.0,0.0,-5.0,9
-6.0,MIA,RIC,2115,825.0,0.0,-19.0,21
9.0,HOU,DEN,2020,883.0,0.0,-2.0,20
0.0,LAX,MCO,855,2218.0,1.0,47.0,8
22.0,MDW,MSY,1515,825.0,1.0,17.0,15
-4.0,BNA,DEN,825,1014.0,0.0,-20.0,8
-1.0,AUS,LAX,2049,1242.0,0.0,-9.0,20
-2.0,ORF,ORD,630,717.0,0.0,-17.0,6
-14.0,EYW,DCA,1223,1023.0,1.0,47.0,12
139.0,AUS,PHX,2210,872.0,1.0,144.0,22
-5.0,MYR,BWI,840,399.0,0.0,-15.0,8
-4.0,ORD,ATL,931,606.0,0.0,-9.0,9
24.0,BUR,LAS,1745,223.0,1.0,26.0,17
-1.0,IAH,TUL,745,429.0,1.0,25.0,7
6.0,SJU,HOU,1540,1997.0,0.0,-9.0,15
-2.0,ATL,CHO,2145,457.0,0.0,-18.0,21
-2.0,PIA,CLT,1630,607.0,0.0,-8.0,16
12.0,ORD,MCO,1826,1005.0,1.0,23.0,18
-12.0,BOS,JFK,1045,187.0,0.0,-19.0,10
50.0,MSP,MDW,1855,349.0,1.0,34.0,18
0.0,ORD,MTJ,930,1081.0,0.0,-19.0,9
13.0,ABQ,ORD,1254,1118.0,0.0,-14.0,12
53.0,DEN,MEM,1759,872.0,1.0,36.0,17
-13.0,ONT,PDX,1437,838.0,0.0,-24.0,14
-10.0,AUS,OKC,1435,358.0,0.0,-9.0,14
44.0,LGA,DFW,1700,1389.0,1.0,24.0,17
-4.0,PWM,ORD,623,900.0,0.0,-12.0,6
-3.0,PHL,PHX,1533,2075.0,1.0,15.0,15
-7.0,LAX,LAS,1255,236.0,0.0,-29.0,12
-1.0,SAT,SEA,1930,1774.0,0.0,-14.0,19
-8.0,OAK,RNO,2020,181.0,0.0,-9.0,20
45.0,ATL,ROA,2306,357.0,1.0,37.0,23
